 energy shell parameters
             Nshells                80
              kstart      63.770000000
                kend    1660.000000000
                  Np                40
 isotropic coordinates
    i    j                 x                 y                 z
    6   20  -0.708985347E+02   0.142747762E+03   0.418879020E+02
    6   21   0.117813938E+02   0.158948811E+03   0.418879020E+02
    6   22   0.106795283E+03   0.118314383E+03   0.418879020E+02
    6   23   0.135445316E+03   0.423592167E+02   0.837758041E+02
    6   24   0.135036754E+03  -0.846675902E+02   0.418879020E+02
    6   25   0.888734874E+02  -0.132306572E+03   0.418879020E+02
    6   26   0.112702098E+03  -0.112702098E+03   0.418879020E+02
    6   27  -0.722176605E+02  -0.142084958E+03  -0.418879020E+02
    6   28  -0.134674237E+03  -0.852430381E+02  -0.418879020E+02
    6   29  -0.153860676E+03   0.415982961E+02   0.418879020E+02
    6   30  -0.103383927E+03   0.121306593E+03   0.418879020E+02
    6   31  -0.168099171E+02   0.140915448E+03   0.837758041E+02
    6   32   0.551474725E+02   0.912442402E+02   0.125663706E+03
    6   33   0.703365791E+02  -0.801219117E+02   0.125663706E+03
    6   34   0.198598300E+02  -0.140518056E+03   0.837758041E+02
    6   35  -0.667141797E+02  -0.144750627E+03   0.418879020E+02
    6   36  -0.142909063E+03  -0.705728390E+02   0.418879020E+02
    6   37  -0.100101110E+03   0.366949982E+02   0.125663706E+03
    6   38  -0.101661369E+03  -0.321204173E+02   0.125663706E+03
    6   39  -0.973156547E+02  -0.435478869E+02   0.125663706E+03
    6   40   0.106140481E+03  -0.100475571E+02   0.125663706E+03
    6   41  -0.933012130E+02  -0.515910724E+02   0.125663706E+03
    6   42   0.501353315E+02  -0.132763645E+03   0.837758041E+02
    6   43   0.131143825E+03  -0.542312992E+02   0.837758041E+02
    6   44   0.137610389E+03   0.346859866E+02   0.837758041E+02
    6   45   0.699441223E+02   0.804647429E+02   0.125663706E+03
    6   46  -0.998674566E+02   0.373262135E+02   0.125663706E+03
    6   47  -0.140860890E+03  -0.172611224E+02   0.837758041E+02
    6   48  -0.982832550E+02  -0.102372548E+03   0.837758041E+02
    6   49  -0.800264375E+01  -0.159183804E+03   0.418879020E+02
    6   50   0.772617495E+02  -0.139406413E+03   0.418879020E+02
    6   51   0.143133831E+03  -0.701158492E+02   0.418879020E+02
    6   52   0.112702098E+03   0.112702098E+03   0.418879020E+02
    6   53   0.128696833E+03   0.940247358E+02   0.418879020E+02
    6   54   0.609866783E+02   0.147255393E+03   0.418879020E+02
    6   55  -0.242777150E+02   0.139822492E+03   0.837758041E+02
    6   56  -0.901497962E+02   0.109602696E+03   0.837758041E+02
    6   57  -0.159345775E+03  -0.352842102E+01   0.418879020E+02
    6   58  -0.135216216E+03  -0.843806885E+02   0.418879020E+02
    6   59  -0.708985347E+02  -0.142747762E+03  -0.418879020E+02
    6   60   0.117813938E+02  -0.158948811E+03  -0.418879020E+02
    6   61   0.106795283E+03  -0.118314383E+03  -0.418879020E+02
    6   62   0.135445316E+03  -0.423592167E+02  -0.837758041E+02
    6   63   0.135036754E+03   0.846675902E+02  -0.418879020E+02
    6   64   0.888734874E+02   0.132306572E+03  -0.418879020E+02
    6   65   0.112702098E+03   0.112702098E+03  -0.418879020E+02
    6   66  -0.722176605E+02   0.142084958E+03   0.418879020E+02
    6   67  -0.134674237E+03   0.852430381E+02   0.418879020E+02
    6   68  -0.153860676E+03  -0.415982961E+02  -0.418879020E+02
    6   69  -0.103383927E+03  -0.121306593E+03  -0.418879020E+02
    6   70  -0.168099171E+02  -0.140915448E+03  -0.837758041E+02
    6   71   0.551474725E+02  -0.912442402E+02  -0.125663706E+03
    6   72   0.703365791E+02   0.801219117E+02  -0.125663706E+03
    6   73   0.198598300E+02   0.140518056E+03  -0.837758041E+02
    6   74  -0.667141797E+02   0.144750627E+03  -0.418879020E+02
    6   75  -0.142909063E+03   0.705728390E+02  -0.418879020E+02
    6   76  -0.100101110E+03  -0.366949982E+02  -0.125663706E+03
    6   77  -0.101661369E+03   0.321204173E+02  -0.125663706E+03
    6   78  -0.973156547E+02   0.435478869E+02  -0.125663706E+03
    7    1  -0.133495775E+03  -0.968838289E+02  -0.837758041E+02
    7    2  -0.153804984E+03   0.595955133E+02  -0.837758041E+02
    7    3  -0.850491614E+02  -0.105835989E+03  -0.125663706E+03
    7    4  -0.910380898E+02  -0.100730744E+03  -0.125663706E+03
    7    5  -0.708026007E+02  -0.165705700E+03  -0.418879020E+02
    7    6  -0.133268645E+03  -0.121288316E+03  -0.418879020E+02
    7    7  -0.177418715E+03  -0.315275574E+02  -0.418879020E+02
    7    8  -0.157179370E+03   0.881250984E+02  -0.418879020E+02
    7    9  -0.104365621E+03   0.127731810E+03  -0.837758041E+02
    7   10  -0.328701161E+02   0.131735234E+03  -0.125663706E+03
    7   11   0.299982917E+02   0.724744413E+02  -0.167551608E+03
    7   12   0.602260076E+02  -0.121685844E+03  -0.125663706E+03
    7   13   0.462670716E+02  -0.174157243E+03  -0.418879020E+02
    7   14  -0.127419361E+03  -0.127419361E+03   0.418879020E+02
    7   15  -0.780421820E+02  -0.162421689E+03   0.418879020E+02
    7   16  -0.140910590E+03  -0.857426608E+02   0.837758041E+02
    7   17  -0.171138306E+03   0.564186807E+02   0.418879020E+02
    7   18  -0.103801055E+03   0.147298093E+03   0.418879020E+02
    7   19  -0.346000644E+02   0.176845194E+03  -0.418879020E+02
    7   20   0.220072876E+02   0.163472559E+03  -0.837758041E+02
    7   21   0.900515785E+02   0.101613630E+03  -0.125663706E+03
    7   22   0.135536997E+03  -0.802116385E+01  -0.125663706E+03
    7   23   0.144022243E+03  -0.108300419E+03  -0.418879020E+02
    7   24   0.105525805E+03  -0.146067422E+03   0.418879020E+02
    7   25   0.697931303E+02  -0.149454064E+03   0.837758041E+02
    7   26  -0.195959160E+02  -0.134352583E+03   0.125663706E+03
    7   27  -0.134530084E+03  -0.183377500E+02   0.125663706E+03
    7   28  -0.106881794E+03   0.837311088E+02   0.125663706E+03
    7   29   0.641781550E+02   0.168382160E+03   0.418879020E+02
    7   30   0.640341107E+02   0.168436991E+03  -0.418879020E+02
    7   31   0.149919022E+03   0.999783683E+02  -0.418879020E+02
    7   32   0.180171377E+03   0.310842448E+01  -0.418879020E+02
    7   33   0.163512978E+03  -0.757290773E+02   0.418879020E+02
    7   34   0.989190400E+02  -0.930034410E+02   0.125663706E+03
    7   35   0.275897884E+02   0.734251028E+02   0.167551608E+03
    7   36  -0.869106816E+01   0.135495689E+03   0.125663706E+03
    7   37   0.142290879E+03   0.110565333E+03   0.418879020E+02
    7   38   0.149714884E+03   0.692318692E+02   0.837758041E+02
    7   39   0.984926417E+02   0.934548877E+02   0.125663706E+03
    7   40  -0.133495775E+03   0.968838289E+02   0.837758041E+02
    7   41  -0.153804984E+03  -0.595955133E+02   0.837758041E+02
    7   42  -0.850491614E+02   0.105835989E+03   0.125663706E+03
    7   43  -0.910380898E+02   0.100730744E+03   0.125663706E+03
    7   44  -0.708026007E+02   0.165705700E+03   0.418879020E+02
    7   45  -0.133268645E+03   0.121288316E+03   0.418879020E+02
    7   46  -0.177418715E+03   0.315275574E+02   0.418879020E+02
    7   47  -0.157179370E+03  -0.881250984E+02   0.418879020E+02
    7   48  -0.104365621E+03  -0.127731810E+03   0.837758041E+02
    7   49  -0.328701161E+02  -0.131735234E+03   0.125663706E+03
    7   50   0.299982917E+02  -0.724744413E+02   0.167551608E+03
    7   51   0.602260076E+02   0.121685844E+03   0.125663706E+03
    7   52   0.462670716E+02   0.174157243E+03   0.418879020E+02
    7   53  -0.127419361E+03   0.127419361E+03  -0.418879020E+02
    7   54  -0.780421820E+02   0.162421689E+03  -0.418879020E+02
    7   55  -0.140910590E+03   0.857426608E+02  -0.837758041E+02
    7   56  -0.171138306E+03  -0.564186807E+02  -0.418879020E+02
    7   57  -0.103801055E+03  -0.147298093E+03  -0.418879020E+02
    7   58  -0.346000644E+02  -0.176845194E+03   0.418879020E+02
    7   59   0.220072876E+02  -0.163472559E+03   0.837758041E+02
    7   60   0.900515785E+02  -0.101613630E+03   0.125663706E+03
    7   61   0.135536997E+03   0.802116385E+01   0.125663706E+03
    7   62   0.144022243E+03   0.108300419E+03   0.418879020E+02
    7   63   0.105525805E+03   0.146067422E+03  -0.418879020E+02
    7   64   0.697931303E+02   0.149454064E+03  -0.837758041E+02
    7   65  -0.195959160E+02   0.134352583E+03  -0.125663706E+03
    7   66  -0.134530084E+03   0.183377500E+02  -0.125663706E+03
    7   67  -0.106881794E+03  -0.837311088E+02  -0.125663706E+03
    7   68   0.641781550E+02  -0.168382160E+03  -0.418879020E+02
    7   69   0.640341107E+02  -0.168436991E+03   0.418879020E+02
    7   70   0.149919022E+03  -0.999783683E+02   0.418879020E+02
    7   71   0.180171377E+03  -0.310842448E+01   0.418879020E+02
    7   72   0.163512978E+03   0.757290773E+02  -0.418879020E+02
    7   73   0.989190400E+02   0.930034410E+02  -0.125663706E+03
    7   74   0.275897884E+02  -0.734251028E+02  -0.167551608E+03
    7   75  -0.869106816E+01  -0.135495689E+03  -0.125663706E+03
    7   76   0.142290879E+03  -0.110565333E+03  -0.418879020E+02
    7   77   0.149714884E+03  -0.692318692E+02  -0.837758041E+02
    7   78   0.984926417E+02  -0.934548877E+02  -0.125663706E+03
    8    1  -0.178815856E+03  -0.915459344E+02   0.418879020E+02
    8    2  -0.131905636E+03  -0.944452274E+02   0.125663706E+03
    8    3  -0.199685497E+03   0.219424453E+02   0.418879020E+02
    8    4  -0.142048880E+03  -0.142048880E+03  -0.418879020E+02
    8    5  -0.150055038E+03  -0.133563671E+03  -0.418879020E+02
    8    6  -0.930484861E+02  -0.178038613E+03   0.418879020E+02
    8    7  -0.829800490E+02  -0.139403405E+03   0.125663706E+03
    8    8  -0.118272418E+03  -0.696121125E+01   0.167551608E+03
    8    9  -0.753333807E+02   0.914423598E+02   0.167551608E+03
    8   10  -0.137073340E+03   0.127682728E+03   0.837758041E+02
    8   11  -0.169078522E+03   0.108481435E+03  -0.418879020E+02
    8   12  -0.169365338E+03   0.800459979E+02  -0.837758041E+02
    8   13  -0.146780373E+03  -0.690978998E+02  -0.125663706E+03
    8   14  -0.980046921E+02  -0.159646672E+03  -0.837758041E+02
    8   15  -0.353683761E+01  -0.200856315E+03  -0.418879020E+02
    8   16   0.793760373E+02  -0.184540546E+03   0.418879020E+02
    8   17   0.291503870E+02  -0.114835005E+03   0.167551608E+03
    8   18   0.112687511E+03   0.365834431E+02   0.167551608E+03
    8   19   0.966522194E+02   0.130297146E+03   0.125663706E+03
    8   20  -0.739556351E+02   0.186778833E+03   0.418879020E+02
    8   21  -0.705384670E+02   0.188095968E+03  -0.418879020E+02
    8   22  -0.911868488E+02   0.134178822E+03  -0.125663706E+03
    8   23  -0.111078704E+03   0.412109815E+02  -0.167551608E+03
    8   24  -0.101950739E+03  -0.603561943E+02  -0.167551608E+03
    8   25   0.493017204E+02  -0.154558527E+03  -0.125663706E+03
    8   26   0.109001434E+03  -0.168743758E+03  -0.418879020E+02
    8   27   0.142940270E+03  -0.141151861E+03   0.418879020E+02
    8   28   0.148810940E+03  -0.646088371E+02   0.125663706E+03
    8   29   0.153916555E+03   0.106778619E+03   0.837758041E+02
    8   30   0.791572686E+02   0.184634491E+03   0.418879020E+02
    8   31   0.634322908E+02   0.190609845E+03  -0.418879020E+02
    8   32   0.110017313E+03   0.119227466E+03  -0.125663706E+03
    8   33   0.743799898E+02   0.922195236E+02  -0.167551608E+03
    8   34   0.148397142E+03  -0.655536883E+02  -0.125663706E+03
    8   35   0.188031488E+03  -0.707101693E+02  -0.418879020E+02
    8   36   0.192983922E+03   0.557940334E+02   0.418879020E+02
    8   37   0.144645032E+03   0.139404388E+03  -0.418879020E+02
    8   38   0.156681992E+03   0.102677810E+03  -0.837758041E+02
    8   39   0.192671032E+03   0.568651202E+02  -0.418879020E+02
    8   40  -0.178815856E+03   0.915459344E+02  -0.418879020E+02
    8   41  -0.131905636E+03   0.944452274E+02  -0.125663706E+03
    8   42  -0.199685497E+03  -0.219424453E+02  -0.418879020E+02
    8   43  -0.142048880E+03   0.142048880E+03   0.418879020E+02
    8   44  -0.150055038E+03   0.133563671E+03   0.418879020E+02
    8   45  -0.930484861E+02   0.178038613E+03  -0.418879020E+02
    8   46  -0.829800490E+02   0.139403405E+03  -0.125663706E+03
    8   47  -0.118272418E+03   0.696121125E+01  -0.167551608E+03
    8   48  -0.753333807E+02  -0.914423598E+02  -0.167551608E+03
    8   49  -0.137073340E+03  -0.127682728E+03  -0.837758041E+02
    8   50  -0.169078522E+03  -0.108481435E+03   0.418879020E+02
    8   51  -0.169365338E+03  -0.800459979E+02   0.837758041E+02
    8   52  -0.146780373E+03   0.690978998E+02   0.125663706E+03
    8   53  -0.980046921E+02   0.159646672E+03   0.837758041E+02
    8   54  -0.353683761E+01   0.200856315E+03   0.418879020E+02
    8   55   0.793760373E+02   0.184540546E+03  -0.418879020E+02
    8   56   0.291503870E+02   0.114835005E+03  -0.167551608E+03
    8   57   0.112687511E+03  -0.365834431E+02  -0.167551608E+03
    8   58   0.966522194E+02  -0.130297146E+03  -0.125663706E+03
    8   59  -0.739556351E+02  -0.186778833E+03  -0.418879020E+02
    8   60  -0.705384670E+02  -0.188095968E+03   0.418879020E+02
    8   61  -0.911868488E+02  -0.134178822E+03   0.125663706E+03
    8   62  -0.111078704E+03  -0.412109815E+02   0.167551608E+03
    8   63  -0.101950739E+03   0.603561943E+02   0.167551608E+03
    8   64   0.493017204E+02   0.154558527E+03   0.125663706E+03
    8   65   0.109001434E+03   0.168743758E+03   0.418879020E+02
    8   66   0.142940270E+03   0.141151861E+03  -0.418879020E+02
    8   67   0.148810940E+03   0.646088371E+02  -0.125663706E+03
    8   68   0.153916555E+03  -0.106778619E+03  -0.837758041E+02
    8   69   0.791572686E+02  -0.184634491E+03  -0.418879020E+02
    8   70   0.634322908E+02  -0.190609845E+03   0.418879020E+02
    8   71   0.110017313E+03  -0.119227466E+03   0.125663706E+03
    8   72   0.743799898E+02  -0.922195236E+02   0.167551608E+03
    8   73   0.148397142E+03   0.655536883E+02   0.125663706E+03
    8   74   0.188031488E+03   0.707101693E+02   0.418879020E+02
    8   75   0.192983922E+03  -0.557940334E+02  -0.418879020E+02
    8   76   0.144645032E+03  -0.139404388E+03   0.418879020E+02
    8   77   0.156681992E+03  -0.102677810E+03   0.837758041E+02
    8   78   0.192671032E+03  -0.568651202E+02   0.418879020E+02
    9    1  -0.187712820E+03   0.117560906E+03  -0.418879020E+02
    9    2  -0.156615244E+03   0.156615244E+03  -0.418879020E+02
    9    3  -0.191372067E+03   0.111505164E+03   0.418879020E+02
    9    4  -0.116605234E+03   0.188307963E+03  -0.418879020E+02
    9    5  -0.904425950E+02   0.188714116E+03  -0.837758041E+02
    9    6  -0.133816805E+03   0.695038646E+02  -0.167551608E+03
    9    7  -0.208779641E+03  -0.142808339E+02  -0.837758041E+02
    9    8  -0.181905012E+03  -0.126361530E+03  -0.418879020E+02
    9    9  -0.188907062E+03  -0.900388953E+02   0.837758041E+02
    9   10  -0.183946228E+03   0.344047128E+02   0.125663706E+03
    9   11  -0.893082785E+02   0.164450389E+03   0.125663706E+03
    9   12  -0.593186970E+02   0.213396255E+03   0.418879020E+02
    9   13   0.351001117E+02   0.218688481E+03  -0.418879020E+02
    9   14   0.329496142E+02   0.184212437E+03  -0.125663706E+03
    9   15  -0.241919066E+01   0.833096935E+02  -0.209439510E+03
    9   16  -0.139573137E+03  -0.570706916E+02  -0.167551608E+03
    9   17  -0.137016920E+03  -0.127460828E+03  -0.125663706E+03
    9   18  -0.744287933E+02  -0.208607345E+03   0.418879020E+02
    9   19  -0.104137610E+03  -0.155483945E+03   0.125663706E+03
    9   20  -0.139326988E+03  -0.576690132E+02   0.167551608E+03
    9   21  -0.636699669E+02   0.537819006E+02   0.209439510E+03
    9   22   0.564079596E+02   0.178432175E+03   0.125663706E+03
    9   23   0.116521517E+03   0.188359777E+03   0.418879020E+02
    9   24   0.148121924E+03   0.164671082E+03  -0.418879020E+02
    9   25   0.141176275E+03   0.122837935E+03  -0.125663706E+03
    9   26   0.978897631E+02  -0.114696638E+03  -0.167551608E+03
    9   27   0.713185852E+02  -0.132858511E+03  -0.167551608E+03
    9   28  -0.355585895E+02  -0.206224313E+03  -0.837758041E+02
    9   29   0.317066372E+02  -0.206851565E+03   0.837758041E+02
    9   30   0.896817176E+02  -0.121222581E+03   0.167551608E+03
    9   31   0.989477987E+02  -0.113785138E+03   0.167551608E+03
    9   32   0.170472437E+03   0.771948656E+02   0.125663706E+03
    9   33   0.210064200E+03   0.702118339E+02   0.418879020E+02
    9   34   0.204382388E+03  -0.449524199E+02  -0.837758041E+02
    9   35   0.163961330E+03  -0.130036775E+03  -0.837758041E+02
    9   36   0.753790741E+02  -0.208265851E+03  -0.418879020E+02
    9   37   0.164007516E+03  -0.901189966E+02   0.125663706E+03
    9   38   0.215269097E+03  -0.521141584E+02   0.418879020E+02
    9   39   0.161071117E+03  -0.152028829E+03   0.418879020E+02
    9   40  -0.187712820E+03  -0.117560906E+03   0.418879020E+02
    9   41  -0.156615244E+03  -0.156615244E+03   0.418879020E+02
    9   42  -0.191372067E+03  -0.111505164E+03  -0.418879020E+02
    9   43  -0.116605234E+03  -0.188307963E+03   0.418879020E+02
    9   44  -0.904425950E+02  -0.188714116E+03   0.837758041E+02
    9   45  -0.133816805E+03  -0.695038646E+02   0.167551608E+03
    9   46  -0.208779641E+03   0.142808339E+02   0.837758041E+02
    9   47  -0.181905012E+03   0.126361530E+03   0.418879020E+02
    9   48  -0.188907062E+03   0.900388953E+02  -0.837758041E+02
    9   49  -0.183946228E+03  -0.344047128E+02  -0.125663706E+03
    9   50  -0.893082785E+02  -0.164450389E+03  -0.125663706E+03
    9   51  -0.593186970E+02  -0.213396255E+03  -0.418879020E+02
    9   52   0.351001117E+02  -0.218688481E+03   0.418879020E+02
    9   53   0.329496142E+02  -0.184212437E+03   0.125663706E+03
    9   54  -0.241919066E+01  -0.833096935E+02   0.209439510E+03
    9   55  -0.139573137E+03   0.570706916E+02   0.167551608E+03
    9   56  -0.137016920E+03   0.127460828E+03   0.125663706E+03
    9   57  -0.744287933E+02   0.208607345E+03  -0.418879020E+02
    9   58  -0.104137610E+03   0.155483945E+03  -0.125663706E+03
    9   59  -0.139326988E+03   0.576690132E+02  -0.167551608E+03
    9   60  -0.636699669E+02  -0.537819006E+02  -0.209439510E+03
    9   61   0.564079596E+02  -0.178432175E+03  -0.125663706E+03
    9   62   0.116521517E+03  -0.188359777E+03  -0.418879020E+02
    9   63   0.148121924E+03  -0.164671082E+03   0.418879020E+02
    9   64   0.141176275E+03  -0.122837935E+03   0.125663706E+03
    9   65   0.978897631E+02   0.114696638E+03   0.167551608E+03
    9   66   0.713185852E+02   0.132858511E+03   0.167551608E+03
    9   67  -0.355585895E+02   0.206224313E+03   0.837758041E+02
    9   68   0.317066372E+02   0.206851565E+03  -0.837758041E+02
